direction,receiver,lr_pathway,target,target_weight
Neutrophil -> Fibroblast,Fibroblast,OSM,Sod2,0.0835533685829362
Neutrophil -> Fibroblast,Fibroblast,OSM,Sp110,0.147646396349277
Neutrophil -> Fibroblast,Fibroblast,OSM,Stat1,0.163334934559357
Neutrophil -> Fibroblast,Fibroblast,OSM,Stat3,0.161308666173663
Neutrophil -> Fibroblast,Fibroblast,OSM,Susd6,0.151719957047491
Neutrophil -> Fibroblast,Fibroblast,OSM,Tap1,0.158429350037305
Neutrophil -> Fibroblast,Fibroblast,OSM,Timp1,0.250076987768028
Neutrophil -> Fibroblast,Fibroblast,OSM,Trib1,0.155765730790606
Neutrophil -> Fibroblast,Fibroblast,OSM,Ubl3,0.0756955554338121
Neutrophil -> Fibroblast,Fibroblast,OSM,Vcam1,0.0753132213204709
Neutrophil -> Fibroblast,Fibroblast,OSM,Vegfa,0.155883112606054
Neutrophil -> Fibroblast,Fibroblast,OSM,Zfp36,0.0866947261574167
Neutrophil -> Fibroblast,Fibroblast,OSM,Akr1b8,0.0765835553375676
Neutrophil -> Fibroblast,Fibroblast,OSM,Apol10a,0.153603695953476
Neutrophil -> Fibroblast,Fibroblast,OSM,Areg,0.0830142556157324
Neutrophil -> Fibroblast,Fibroblast,OSM,Arrdc4,0.0780236525956966
Neutrophil -> Fibroblast,Fibroblast,OSM,Bak1,0.0815667183448676
Neutrophil -> Fibroblast,Fibroblast,OSM,Bmp4,0.0779699833596961
Neutrophil -> Fibroblast,Fibroblast,OSM,Carhsp1,0.139659106948543
Neutrophil -> Fibroblast,Fibroblast,OSM,Ccn2,0.0875003613715509
Neutrophil -> Fibroblast,Fibroblast,OSM,Ccnd1,0.170727577388559
Neutrophil -> Fibroblast,Fibroblast,OSM,Cd24a,0.0763281529026731
Neutrophil -> Fibroblast,Fibroblast,OSM,Cd38,0.0755489757606782
Neutrophil -> Fibroblast,Fibroblast,OSM,Cd9,0.15115508887433
Neutrophil -> Fibroblast,Fibroblast,OSM,Ceacam1,0.0789508567374735
Neutrophil -> Fibroblast,Fibroblast,OSM,Cldn4,0.0753030745660687
Neutrophil -> Fibroblast,Fibroblast,OSM,Cpt1a,0.145289204163851
Neutrophil -> Fibroblast,Fibroblast,OSM,Crot,0.0772932334377687
Neutrophil -> Fibroblast,Fibroblast,OSM,Cyp3a13,0.0812182520248375
Neutrophil -> Fibroblast,Fibroblast,OSM,Ddc,0.0755186035501536
Neutrophil -> Fibroblast,Fibroblast,OSM,Dsp,0.0777432009962243
Neutrophil -> Fibroblast,Fibroblast,OSM,Dusp6,0.0831443197268374
Neutrophil -> Fibroblast,Fibroblast,OSM,Edn1,0.215595306549168
Neutrophil -> Fibroblast,Fibroblast,OSM,Efemp1,0.0843091667668723
Neutrophil -> Fibroblast,Fibroblast,OSM,Elf3,0.077097805626483
Neutrophil -> Fibroblast,Fibroblast,OSM,Fam3b,0.0801770987342411
Neutrophil -> Fibroblast,Fibroblast,OSM,Flrt3,0.0768230273325193
Neutrophil -> Fibroblast,Fibroblast,OSM,Gab1,0.0848204184915683
Neutrophil -> Fibroblast,Fibroblast,OSM,Gask1b,0.0813026684344223
Neutrophil -> Fibroblast,Fibroblast,OSM,Gdf15,0.0873733312702021
Neutrophil -> Fibroblast,Fibroblast,OSM,Glrx,0.155024773724301
Neutrophil -> Fibroblast,Fibroblast,OSM,Golm1,0.145717490137028
Neutrophil -> Fibroblast,Fibroblast,OSM,Gpx2,0.0767799053212208
Neutrophil -> Fibroblast,Fibroblast,OSM,Hes1,0.0777699724287102
Neutrophil -> Fibroblast,Fibroblast,OSM,Hmga2,0.146607119218558
Neutrophil -> Fibroblast,Fibroblast,OSM,Hnf4a,0.0749283444677115
Neutrophil -> Fibroblast,Fibroblast,OSM,Hpgd,0.0776699195096086
Neutrophil -> Fibroblast,Fibroblast,OSM,Hsd17b2,0.0797078240297246
Neutrophil -> Fibroblast,Fibroblast,OSM,Kdsr,0.144749697488386
Neutrophil -> Fibroblast,Fibroblast,OSM,Klf10,0.0905838538461444
Neutrophil -> Fibroblast,Fibroblast,OSM,Krt18,0.14482125736193
Neutrophil -> Fibroblast,Fibroblast,OSM,Map2k6,0.078033352149127
Neutrophil -> Fibroblast,Fibroblast,OSM,Mep1a,0.0752652906497545
Neutrophil -> Fibroblast,Fibroblast,OSM,Mettl7a1,0.144868216201423
Neutrophil -> Fibroblast,Fibroblast,OSM,Mgam,0.0764445018510364
Neutrophil -> Fibroblast,Fibroblast,OSM,Mical2,0.080048250450693
Neutrophil -> Fibroblast,Fibroblast,OSM,Mtus1,0.149644261319103
Neutrophil -> Fibroblast,Fibroblast,OSM,Nrep,0.0845939661389469
Neutrophil -> Fibroblast,Fibroblast,OSM,Ntn4,0.0750532923939361
Neutrophil -> Fibroblast,Fibroblast,OSM,Nupr1,0.0812270590358936
Neutrophil -> Fibroblast,Fibroblast,OSM,Plin3,0.0808297647112283
Neutrophil -> Fibroblast,Fibroblast,OSM,Plscr1,0.152705841700485
Neutrophil -> Fibroblast,Fibroblast,OSM,Pmaip1,0.0960708324268456
Neutrophil -> Fibroblast,Fibroblast,OSM,Sectm1b,0.0788526458773217
Neutrophil -> Fibroblast,Fibroblast,OSM,Serpinb1a,0.151828955433845
Neutrophil -> Fibroblast,Fibroblast,OSM,Slc6a14,0.076980271334302
Neutrophil -> Fibroblast,Fibroblast,OSM,Spink1,0.0760492453599898
Neutrophil -> Fibroblast,Fibroblast,OSM,Timp3,0.0798931050027705
Neutrophil -> Fibroblast,Fibroblast,OSM,Tnfrsf21,0.14936581290734
Neutrophil -> Fibroblast,Fibroblast,OSM,Tob1,0.0851386347133939
Neutrophil -> Fibroblast,Fibroblast,OSM,Trip10,0.0891760344075951
Neutrophil -> Fibroblast,Fibroblast,OSM,Tspan12,0.0759294214613265
Neutrophil -> Fibroblast,Fibroblast,OSM,Txnip,0.154134604791208
Neutrophil -> Fibroblast,Fibroblast,OSM,Ube2l6,0.145425023796569
Neutrophil -> Fibroblast,Fibroblast,OSM,Ybx3,0.0827234972219874
Neutrophil -> Fibroblast,Fibroblast,OSM,Yipf1,0.0791824099453137
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Abca1,0.0126549369234484
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Adamts1,0.0673147415318761
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Adamts4,0.0644887338861931
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Arid5b,0.0112064002405311
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Atf3,0.0178885536396998
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Bcl3,0.0146741491743635
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Bcl6,0.0191250393136457
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Bcr,0.0114203892419296
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Bhlhe40,0.0142898531521575
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Birc3,0.0151140872305389
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Btg1,0.0131785273049478
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Btg2,0.0128553027123911
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ccnd3,0.0128835337073837
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ccr7,0.0118559260685146
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cd14,0.0116735955051771
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cd83,0.0116580399135166
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cdkn1a,0.0296496487807738
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cebpb,0.0132926140474517
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cebpd,0.0121965909837535
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cflar,0.0117060329040509
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Chd2,0.0131398307932489
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cxcl1,0.0120946146545382
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cxcl2,0.0115535907282963
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cxcr4,0.0142734756559047
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ddit4,0.0165859866057485
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Dusp1,0.0156583200383007
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Dusp5,0.0131899389081641
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Egr1,0.0232204487223024
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Egr3,0.0125903797846992
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Fas,0.016037683443242
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Fosl1,0.0130897406455637
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Fosl2,0.0124705482529855
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Foxo3,0.0114343203009576
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Gadd45a,0.0150784836097136
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Gadd45g,0.0132133965180329
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Gclc,0.0111233084761913
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,H2.D1,0.0124194162519635
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,H2.K1,0.0124194162519635
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,H2.Q4,0.0124194162519635
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,H2.Q6,0.0124194162519635
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,H2.Q7,0.0124194162519635
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,H3f3b,0.0141994264472187
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Hif1a,0.0117952277076611
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Hipk1,0.0116061144327184
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Hmox1,0.0183253646656223
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Hnrnpr,0.0133937123772674
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Icam1,0.0233095970092483
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Id3,0.0153680076453766
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ier3,0.0167577780645788
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ifi203,0.0121288182881767
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ifi204,0.0143638325412637
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ifi205,0.0143638325412637
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ifi207,0.0121288182881767
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ifi211,0.0143638325412637
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Il1b,0.0750851720859834
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Il6,0.0801072701706863
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Itga5,0.012349869437397
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Junb,0.0177335514747308
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Jund,0.012638713217166
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Klf4,0.0115934818933048
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Lif,0.0143050699830521
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Lmna,0.0116844001267023
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Lmnb1,0.0117471130841807
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ltbp1,0.0123781548852642
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Mat2a,0.0115612161555772
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Mcl1,0.0138901089326894
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Mdm2,0.0130116165646933
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Mmp2,0.0155950556604467
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Mmp3,0.0718281864718432
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Mndal,0.0121288182881767
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Myc,0.0318014632930502
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Myd88,0.011323751651861
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ncoa3,0.0127288865582861
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ndrg1,0.0165489533461481
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Nfe2l2,0.0110253000283221
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Nfil3,0.0128250949384004
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Nfkb1,0.0130490288528206
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Nfkb2,0.0111849652830928
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Nfkbia,0.0146684162155074
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Nolc1,0.0137981866427796
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Nr4a2,0.0112807417124741
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Odc1,0.0142986537073056
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Per1,0.0120376215376533
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Pfkfb3,0.0127751573314122
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Pim1,0.0155938010973773
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Plat,0.0117733455284045
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Plau,0.0153191490484393
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Plaur,0.0125607705740535
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Plk2,0.0113775698408695
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ptgs2,0.0231252097861582
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Rara,0.0122485701864385
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Rb1,0.0125538011533151
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Rela,0.0122181028539981
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Rgs2,0.0121704045120911
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Rtn4,0.0122212180358356
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Sat1,0.0125733122965309
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Scd1,0.0111082617775893
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Serpina3n,0.0120891612727524
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Serpine1,0.0206759945880036
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Sfrp1,0.0112701553419661
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Sgk1,0.0140265334481811
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Sh2b3,0.0124344868290166
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Sirt1,0.0120105579809386
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Slc2a1,0.012580812218532
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Smad3,0.0113675434536046
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Smad7,0.0112820181372562
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Socs3,0.017322877079254
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Sod2,0.0144742310502251
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Stat1,0.015106907351228
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Stat3,0.014701354906914
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Tfpi2,0.0140218721947115
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Tgfb1,0.0135374948279139
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Tgfbi,0.0112906880004553
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Tgif1,0.0125954331377906
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Thbs1,0.0158787529507662
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Timp1,0.0113549424170686
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Tnc,0.0119662267823792
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Tnfaip3,0.0155054914615708
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Traf1,0.0118889611443589
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Trib1,0.013785259803433
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Trp53inp2,0.0112856505521711
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Vcam1,0.015995136376299
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Vcan,0.0117088544249522
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Vegfa,0.0269515781544567
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Wt1,0.0121517827195509
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Zfp36,0.0133608563123962
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Zhx2,0.0116493527146908
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Abcb1a,0.0122044583417477
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Arl4a,0.011657152969384
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Bax,0.0148384876350625
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Bmp4,0.0125504330966705
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Casp1,0.0116280965822975
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cav1,0.0141653908199642
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cbx5,0.0119312448549188
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ccn2,0.0164890208633848
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ccnd1,0.0266752378227418
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cd55,0.0114318196053695
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cdh1,0.0133276630820195
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cdkn1b,0.0121708652365374
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ceacam1,0.0124597096718742
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cxadr,0.0121571454607501
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Cyp3a13,0.014995640210341
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Dusp6,0.0140275681859679
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Edn1,0.015836787866064
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Elf3,0.0110279710689243
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Etfb,0.011873845417154
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Fgf2,0.0120506114209322
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Fn1,0.0143582116131191
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Gdf15,0.0165609874229052
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Gm1123,0.0121571454607501
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Hes1,0.0129653224720687
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Id1,0.0178198966291938
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Klf5,0.0112281987089993
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Klk1,0.0161941008697014
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Kpnb1,0.0110693437739741
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Krt19,0.012056941551006
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Mical2,0.0114828070044119
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Myb,0.0152688338999349
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Pck1,0.0128925559372984
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Pde4dip,0.0110947575609502
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Pmaip1,0.015594368375884
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Pparg,0.0115615337410602
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Ppargc1a,0.0129268606724274
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Prnp,0.0113448331990486
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Scd2,0.0111082617775893
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Shc1,0.0112558004920753
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Sox9,0.0111232239089581
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Stmn1,0.0112953353667157
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Sytl2,0.0110287266411419
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Tgfbr2,0.0121998111926599
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Txnip,0.0148411402258329
Neutrophil -> Fibroblast,Fibroblast,S100A9-ALCAM,Zfp36l2,0.0112438989820646
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Abca1,0.00926000520273321
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Crebbp,0.00929341091750194
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Crem,0.0103453126048333
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Dusp10,0.00985147180743659
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Epb41,0.00996225492754231
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Fli1,0.00913619026855179
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Foxo3,0.0105674332260646
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Gclc,0.00964203443027051
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Hipk1,0.00956018067021692
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Hnrnpf,0.00975136971989973
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Lcor,0.00915529075380656
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Lmnb1,0.00909841696191069
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Mat2a,0.00915927852266235
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Mef2c,0.0100847607727242
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Mideas,0.00983478138829033
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Mtf2,0.00948616781074345
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Nfkb2,0.00946773676430703
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Nr4a1,0.00930755025527868
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Nr4a3,0.00915401811278186
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Pde4d,0.00924792472304778
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Pecam1,0.0664149232613625
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Per1,0.010843321670602
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Plat,0.0668119149692942
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Plcg2,0.0092976096113526
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Pou2f1,0.00934905194636866
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ptk2b,0.00916980311299267
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Rbm39,0.0101668109481962
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Sh2b3,0.00920299950341622
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Sirt1,0.00936324970248524
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Skil,0.00951059616937358
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Spi1,0.00992625311198836
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Tcf12,0.00957483022578385
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Timp1,0.00923994272004709
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Tle3,0.00976395638252237
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ubc,0.00928678430451128
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Wt1,0.00948132461570787
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Zhx2,0.00918534047260862
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Abcb1a,0.0102166785307469
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Atp1b1,0.00928319590680686
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Erbb3,0.00936935248750711
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Ifit2,0.00922230459049677
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Itga6,0.0670591592570835
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Klf5,0.00972931177924145
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Meis1,0.00911705349616492
Neutrophil -> Fibroblast,Fibroblast,Integrin/ECM,Sirpa,0.00928305073595182
Neutrophil -> Fibroblast,Fibroblast,VEGF,Ace,0.170098928212613
Neutrophil -> Fibroblast,Fibroblast,VEGF,Ackr3,0.253468603666804
Neutrophil -> Fibroblast,Fibroblast,VEGF,Adamts1,0.20412494574387
Neutrophil -> Fibroblast,Fibroblast,VEGF,Adamts9,0.0693347932097687
Neutrophil -> Fibroblast,Fibroblast,VEGF,Akt3,0.101035463569217
Neutrophil -> Fibroblast,Fibroblast,VEGF,Atf3,0.091977440217232
Neutrophil -> Fibroblast,Fibroblast,VEGF,Bcl6,0.075488790240135
Neutrophil -> Fibroblast,Fibroblast,VEGF,Bhlhe40,0.142950937913992
Neutrophil -> Fibroblast,Fibroblast,VEGF,Bmp2,0.204318413990712
Neutrophil -> Fibroblast,Fibroblast,VEGF,Ccl2,0.0676764851436994
Neutrophil -> Fibroblast,Fibroblast,VEGF,Cd44,0.0678042831891827
Neutrophil -> Fibroblast,Fibroblast,VEGF,Cd72,0.0663226119349343
Neutrophil -> Fibroblast,Fibroblast,VEGF,Cd83,0.0718409042480526
Neutrophil -> Fibroblast,Fibroblast,VEGF,Cd86,0.0669401265666764
Neutrophil -> Fibroblast,Fibroblast,VEGF,Cemip2,0.119444941961259
