key,sample_uid,group,scope,state,n_cells,program,score
Level 3___Mature absorptive colonocyte___Merged_a5B1__M13,Merged_a5B1__M13,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,88,Absorptive differentiation,5.347862768076594
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,98,Inflammatory chemokines,4.6772999770022565
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,98,Interferon response,2.7448001295492075
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,98,Barrier / junctions,6.945991375790681
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,98,Mucus / secretory,9.51724790831936
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,98,Injury-associated regeneration,6.484030338278051
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,98,Absorptive differentiation,5.8673032638364475
Level 3___Mature absorptive colonocyte___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,628,Inflammatory chemokines,1.7744038900224748
Level 3___Mature absorptive colonocyte___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,628,Interferon response,1.2554281941364829
Level 3___Mature absorptive colonocyte___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,628,Barrier / junctions,7.037474153020294
Level 3___Mature absorptive colonocyte___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,628,Mucus / secretory,8.018238410774657
Level 3___Mature absorptive colonocyte___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,628,Injury-associated regeneration,5.698375074987709
Level 3___Mature absorptive colonocyte___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,628,Absorptive differentiation,5.843496958178237
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M17,Merged_a5B1__M17,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,79,Inflammatory chemokines,1.0388641065146649
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M17,Merged_a5B1__M17,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,79,Interferon response,-2.4788747234678703
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M17,Merged_a5B1__M17,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,79,Barrier / junctions,6.240077345804006
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M17,Merged_a5B1__M17,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,79,Mucus / secretory,8.584047394079905
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M17,Merged_a5B1__M17,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,79,Injury-associated regeneration,4.326736162626753
Level 3___Zg16+ secretory epithelial___Merged_a5B1__M17,Merged_a5B1__M17,alpha5beta1 blockade,Level 3,Zg16+ secretory epithelial,79,Absorptive differentiation,3.9916567297170498
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,271,Inflammatory chemokines,2.5912032924127435
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,271,Interferon response,1.7577997079792247
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,271,Barrier / junctions,6.650425215077384
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,271,Mucus / secretory,11.658004069715368
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,271,Injury-associated regeneration,6.034083110345134
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M15,Merged_a5B1__M15,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,271,Absorptive differentiation,4.893922698252581
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,23,Inflammatory chemokines,0.7359824985342834
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,23,Interferon response,1.0085757976859326
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,23,Barrier / junctions,6.500204274334071
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,23,Mucus / secretory,12.143391496225732
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,23,Injury-associated regeneration,5.389787795975991
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M21,Merged_a5B1__M21,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,23,Absorptive differentiation,4.260934109826819
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,143,Inflammatory chemokines,2.0064395776760544
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,143,Interferon response,0.9491901187798971
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,143,Barrier / junctions,6.201195735860903
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,143,Mucus / secretory,8.546106609408946
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,143,Injury-associated regeneration,5.678981374060192
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,143,Absorptive differentiation,5.620250332205236
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,275,Inflammatory chemokines,1.1585521364937617
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,275,Interferon response,-0.7498941833083241
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,275,Barrier / junctions,6.219645858123094
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,275,Mucus / secretory,8.400907581724608
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,275,Injury-associated regeneration,4.474188248060372
Level 3___Injury/inflammatory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Injury/inflammatory epithelial,275,Absorptive differentiation,4.838964414430441
Level 3___Mature absorptive colonocyte___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,107,Inflammatory chemokines,2.9911192448144432
Level 3___Mature absorptive colonocyte___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,107,Interferon response,2.3560372707938497
Level 3___Mature absorptive colonocyte___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,107,Barrier / junctions,7.554350806160045
Level 3___Mature absorptive colonocyte___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,107,Mucus / secretory,7.9795362954175175
Level 3___Mature absorptive colonocyte___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,107,Injury-associated regeneration,5.551354431354592
Level 3___Mature absorptive colonocyte___Merged_a5B1__M14,Merged_a5B1__M14,alpha5beta1 blockade,Level 3,Mature absorptive colonocyte,107,Absorptive differentiation,6.1269633957491925
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,235,Inflammatory chemokines,0.892172165126575
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,235,Interferon response,1.2987634617824586
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,235,Barrier / junctions,6.2404577407740325
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,235,Mucus / secretory,11.036103793865037
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,235,Injury-associated regeneration,5.045163346485046
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,235,Absorptive differentiation,5.045112007008929
Level 3___Enteroendocrine cell___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Enteroendocrine cell,84,Inflammatory chemokines,2.3570203823647162
Level 3___Enteroendocrine cell___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Enteroendocrine cell,84,Interferon response,1.670118087607569
Level 3___Enteroendocrine cell___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Enteroendocrine cell,84,Barrier / junctions,7.227607644449857
Level 3___Enteroendocrine cell___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Enteroendocrine cell,84,Mucus / secretory,7.70420577464258
Level 3___Enteroendocrine cell___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Enteroendocrine cell,84,Injury-associated regeneration,5.874423346590613
Level 3___Enteroendocrine cell___Merged_a5B1__M23,Merged_a5B1__M23,alpha5beta1 blockade,Level 3,Enteroendocrine cell,84,Absorptive differentiation,5.132492515674694
Level 3___Enteroendocrine cell___Merged_a5B1__M16,Merged_a5B1__M16,alpha5beta1 blockade,Level 3,Enteroendocrine cell,90,Inflammatory chemokines,3.2235263795626206
Level 3___Enteroendocrine cell___Merged_a5B1__M16,Merged_a5B1__M16,alpha5beta1 blockade,Level 3,Enteroendocrine cell,90,Interferon response,2.0572866447920286
Level 3___Enteroendocrine cell___Merged_a5B1__M16,Merged_a5B1__M16,alpha5beta1 blockade,Level 3,Enteroendocrine cell,90,Barrier / junctions,7.5369038482307475
Level 3___Enteroendocrine cell___Merged_a5B1__M16,Merged_a5B1__M16,alpha5beta1 blockade,Level 3,Enteroendocrine cell,90,Mucus / secretory,7.967240813766909
Level 3___Enteroendocrine cell___Merged_a5B1__M16,Merged_a5B1__M16,alpha5beta1 blockade,Level 3,Enteroendocrine cell,90,Injury-associated regeneration,6.408252945393095
Level 3___Enteroendocrine cell___Merged_a5B1__M16,Merged_a5B1__M16,alpha5beta1 blockade,Level 3,Enteroendocrine cell,90,Absorptive differentiation,5.179610404570622
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,269,Inflammatory chemokines,1.4045650364692337
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,269,Interferon response,0.39436024925237717
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,269,Barrier / junctions,6.076370252558784
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,269,Mucus / secretory,11.114793857971117
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,269,Injury-associated regeneration,5.427704151079418
Level 3___Inflammatory Zg16+ secretory epithelial___Merged_a5B1__M24,Merged_a5B1__M24,alpha5beta1 blockade,Level 3,Inflammatory Zg16+ secretory epithelial,269,Absorptive differentiation,4.841766872243407
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M19,Merged_a5B1__M19,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,23,Inflammatory chemokines,1.8032989459291233
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M19,Merged_a5B1__M19,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,23,Interferon response,0.26865722914637
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M19,Merged_a5B1__M19,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,23,Barrier / junctions,6.592260949874923
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M19,Merged_a5B1__M19,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,23,Mucus / secretory,12.315602576606002
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M19,Merged_a5B1__M19,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,23,Injury-associated regeneration,5.469000439301376
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M19,Merged_a5B1__M19,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,23,Absorptive differentiation,4.356424636177172
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M19,Merged_a5B1__M19,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,33,Inflammatory chemokines,3.2487213846385554
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M19,Merged_a5B1__M19,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,33,Interferon response,1.7129480710817215
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M19,Merged_a5B1__M19,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,33,Barrier / junctions,6.147434833244705
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M19,Merged_a5B1__M19,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,33,Mucus / secretory,9.043739421288794
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M19,Merged_a5B1__M19,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,33,Injury-associated regeneration,6.139057032254852
Level 3___IFN/MHC-II-responsive epithelial___Merged_a5B1__M19,Merged_a5B1__M19,alpha5beta1 blockade,Level 3,IFN/MHC-II-responsive epithelial,33,Absorptive differentiation,5.912487706559316
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M18,Merged_a5B1__M18,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,54,Inflammatory chemokines,2.8173938954171116
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M18,Merged_a5B1__M18,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,54,Interferon response,1.5859963343068775
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M18,Merged_a5B1__M18,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,54,Barrier / junctions,6.197520848737679
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M18,Merged_a5B1__M18,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,54,Mucus / secretory,8.823356479885803
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M18,Merged_a5B1__M18,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,54,Injury-associated regeneration,5.671999782585568
Level 3___Enteroendocrine-secretory transitional cell___Merged_a5B1__M18,Merged_a5B1__M18,alpha5beta1 blockade,Level 3,Enteroendocrine-secretory transitional cell,54,Absorptive differentiation,4.207481979703068
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,29,Inflammatory chemokines,0.8202830994652284
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,29,Interferon response,0.7980321902040328
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,29,Barrier / junctions,6.623804815956543
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,29,Mucus / secretory,11.571472661796399
Level 3___Reg4+ deep-crypt secretory epithelial___Merged_a5B1__M22,Merged_a5B1__M22,alpha5beta1 blockade,Level 3,Reg4+ deep-crypt secretory epithelial,29,Injury-associated regeneration,5.378930804257719
