sample,group,subset,kind,marker,events,median,mean,eligible
FD2,FD,FMO: MX1+,fixed FMO,MX1,8,6802.165383013356,18513.19637058939,False
FD2,FD,FMO: MX1+,fixed FMO,PADI4,8,10752.84738313821,10377.607097048502,False
FD2,FD,FMO: MX1+,fixed FMO,NAMPT,8,647.1715190508652,1634.1426173136483,False
FD2,FD,FMO: MX1+,fixed FMO,CD177,8,-19948.06365994393,-18571.551421121872,False
FD2,FD,FMO: MX1+,fixed FMO,CD11b,8,6255.833523896264,7126.714228640437,False
FD2,FD,FMO: MX1+,fixed FMO,CD45,8,21087.296423140186,24131.571824352977,False
FD2,FD,FMO: MX1+,fixed FMO,Ly6G,8,13221.675605458637,14182.71703309859,False
FD2,FD,FMO: MX1+,fixed FMO,F4/80,8,1943.8636255076817,3218.250011588373,False
FD2,FD,FMO: NAMPT+,fixed FMO,OSM,23,13398.94406435917,14894.973526520573,True
FD2,FD,FMO: NAMPT+,fixed FMO,CXCR4,23,3068.554527497747,3614.436759787213,True
FD2,FD,FMO: NAMPT+,fixed FMO,MX1,23,4686.290102091371,8718.436238278864,True
FD2,FD,FMO: NAMPT+,fixed FMO,PADI4,23,7398.869301974426,7736.83607836081,True
FD2,FD,FMO: NAMPT+,fixed FMO,NAMPT,23,564.7729644546876,954.094599373565,True
FD2,FD,FMO: NAMPT+,fixed FMO,CD177,23,-16955.73027567667,-17131.773466123686,True
FD2,FD,FMO: NAMPT+,fixed FMO,CD11b,23,8465.838840991923,8920.048976753487,True
FD2,FD,FMO: NAMPT+,fixed FMO,CD45,23,18603.555880162243,19324.326432767368,True
FD2,FD,FMO: NAMPT+,fixed FMO,Ly6G,23,18442.131831636052,19640.89040983133,True
FD2,FD,FMO: NAMPT+,fixed FMO,F4/80,23,7241.220013954196,6358.3633678473225,True
FD2,FD,FMO: CXCR4+ & OSM+,fixed FMO coexpression,OSM,1,38698.14631816858,38698.14631816858,False
FD2,FD,FMO: CXCR4+ & OSM+,fixed FMO coexpression,CXCR4,1,4468.6328092671865,4468.6328092671865,False
FD2,FD,FMO: CXCR4+ & OSM+,fixed FMO coexpression,MX1,1,4246.2004904887135,4246.2004904887135,False
FD2,FD,FMO: CXCR4+ & OSM+,fixed FMO coexpression,PADI4,1,1666.1041106251976,1666.1041106251976,False
FD2,FD,FMO: CXCR4+ & OSM+,fixed FMO coexpression,NAMPT,1,562.9859743260154,562.9859743260154,False
FD2,FD,FMO: CXCR4+ & OSM+,fixed FMO coexpression,CD177,1,-25130.005954558026,-25130.005954558026,False
FD2,FD,FMO: CXCR4+ & OSM+,fixed FMO coexpression,CD11b,1,14130.78371955036,14130.78371955036,False
FD2,FD,FMO: CXCR4+ & OSM+,fixed FMO coexpression,CD45,1,18603.555880162243,18603.555880162243,False
FD2,FD,FMO: CXCR4+ & OSM+,fixed FMO coexpression,Ly6G,1,43777.5738233853,43777.5738233853,False
FD2,FD,FMO: CXCR4+ & OSM+,fixed FMO coexpression,F4/80,1,6049.236970773653,6049.236970773653,False
FD2,FD,FMO: CXCR4+ & PADI4+,fixed FMO coexpression,OSM,0,,,False
FD2,FD,FMO: CXCR4+ & PADI4+,fixed FMO coexpression,CXCR4,0,,,False
FD2,FD,FMO: CXCR4+ & PADI4+,fixed FMO coexpression,MX1,0,,,False
FD2,FD,FMO: CXCR4+ & PADI4+,fixed FMO coexpression,PADI4,0,,,False
FD2,FD,FMO: CXCR4+ & PADI4+,fixed FMO coexpression,NAMPT,0,,,False
FD2,FD,FMO: CXCR4+ & PADI4+,fixed FMO coexpression,CD177,0,,,False
FD2,FD,FMO: CXCR4+ & PADI4+,fixed FMO coexpression,CD11b,0,,,False
FD2,FD,FMO: CXCR4+ & PADI4+,fixed FMO coexpression,CD45,0,,,False
FD2,FD,FMO: CXCR4+ & PADI4+,fixed FMO coexpression,Ly6G,0,,,False
FD2,FD,FMO: CXCR4+ & PADI4+,fixed FMO coexpression,F4/80,0,,,False
FD2,FD,FMO: CXCR4+ & MX1+,fixed FMO coexpression,OSM,5,10715.014812278137,12382.363706959204,False
FD2,FD,FMO: CXCR4+ & MX1+,fixed FMO coexpression,CXCR4,5,4734.192690787725,4205.077455497381,False
FD2,FD,FMO: CXCR4+ & MX1+,fixed FMO coexpression,MX1,5,6735.88254343215,25131.151814797187,False
FD2,FD,FMO: CXCR4+ & MX1+,fixed FMO coexpression,PADI4,5,12039.20847403859,12605.578981488725,False
FD2,FD,FMO: CXCR4+ & MX1+,fixed FMO coexpression,NAMPT,5,910.0202482220984,2319.960621880936,False
FD2,FD,FMO: CXCR4+ & MX1+,fixed FMO coexpression,CD177,5,-24837.212188903006,-24494.295240545965,False
FD2,FD,FMO: CXCR4+ & MX1+,fixed FMO coexpression,CD11b,5,4919.716198069598,6623.322009485339,False
FD2,FD,FMO: CXCR4+ & MX1+,fixed FMO coexpression,CD45,5,37337.38953737982,30440.414086960314,False
FD2,FD,FMO: CXCR4+ & MX1+,fixed FMO coexpression,Ly6G,5,14366.370531261759,14466.295306035376,False
FD2,FD,FMO: CXCR4+ & MX1+,fixed FMO coexpression,F4/80,5,14547.245900261016,5344.080743937858,False
FD2,FD,FMO: CXCR4+ & NAMPT+,fixed FMO coexpression,OSM,16,14106.845119846059,16850.679154531157,False
FD2,FD,FMO: CXCR4+ & NAMPT+,fixed FMO coexpression,CXCR4,16,3814.5031370265833,4279.8250912403355,False
FD2,FD,FMO: CXCR4+ & NAMPT+,fixed FMO coexpression,MX1,16,4455.435523899954,10484.880331588422,False
FD2,FD,FMO: CXCR4+ & NAMPT+,fixed FMO coexpression,PADI4,16,7443.5480138692365,7746.78310956105,False
FD2,FD,FMO: CXCR4+ & NAMPT+,fixed FMO coexpression,NAMPT,16,596.4333951037386,1137.852843231131,False
FD2,FD,FMO: CXCR4+ & NAMPT+,fixed FMO coexpression,CD177,16,-17802.764656127387,-18667.32031550663,False
FD2,FD,FMO: CXCR4+ & NAMPT+,fixed FMO coexpression,CD11b,16,8344.527325555871,8388.956185971907,False
FD2,FD,FMO: CXCR4+ & NAMPT+,fixed FMO coexpression,CD45,16,17461.47528994129,20307.47840740635,False
FD2,FD,FMO: CXCR4+ & NAMPT+,fixed FMO coexpression,Ly6G,16,19100.25075411702,21098.230424982372,False
FD2,FD,FMO: CXCR4+ & NAMPT+,fixed FMO coexpression,F4/80,16,8602.679796622346,6667.899969718943,False
FD2,FD,FMO: OSM+ & PADI4+,fixed FMO coexpression,OSM,0,,,False
FD2,FD,FMO: OSM+ & PADI4+,fixed FMO coexpression,CXCR4,0,,,False
FD2,FD,FMO: OSM+ & PADI4+,fixed FMO coexpression,MX1,0,,,False
FD2,FD,FMO: OSM+ & PADI4+,fixed FMO coexpression,PADI4,0,,,False
FD2,FD,FMO: OSM+ & PADI4+,fixed FMO coexpression,NAMPT,0,,,False
FD2,FD,FMO: OSM+ & PADI4+,fixed FMO coexpression,CD177,0,,,False
FD2,FD,FMO: OSM+ & PADI4+,fixed FMO coexpression,CD11b,0,,,False
FD2,FD,FMO: OSM+ & PADI4+,fixed FMO coexpression,CD45,0,,,False
FD2,FD,FMO: OSM+ & PADI4+,fixed FMO coexpression,Ly6G,0,,,False
FD2,FD,FMO: OSM+ & PADI4+,fixed FMO coexpression,F4/80,0,,,False
FD2,FD,FMO: OSM+ & MX1+,fixed FMO coexpression,OSM,0,,,False
FD2,FD,FMO: OSM+ & MX1+,fixed FMO coexpression,CXCR4,0,,,False
FD2,FD,FMO: OSM+ & MX1+,fixed FMO coexpression,MX1,0,,,False
FD2,FD,FMO: OSM+ & MX1+,fixed FMO coexpression,PADI4,0,,,False
FD2,FD,FMO: OSM+ & MX1+,fixed FMO coexpression,NAMPT,0,,,False
FD2,FD,FMO: OSM+ & MX1+,fixed FMO coexpression,CD177,0,,,False
FD2,FD,FMO: OSM+ & MX1+,fixed FMO coexpression,CD11b,0,,,False
FD2,FD,FMO: OSM+ & MX1+,fixed FMO coexpression,CD45,0,,,False
FD2,FD,FMO: OSM+ & MX1+,fixed FMO coexpression,Ly6G,0,,,False
FD2,FD,FMO: OSM+ & MX1+,fixed FMO coexpression,F4/80,0,,,False
FD2,FD,FMO: OSM+ & NAMPT+,fixed FMO coexpression,OSM,1,38698.14631816858,38698.14631816858,False
FD2,FD,FMO: OSM+ & NAMPT+,fixed FMO coexpression,CXCR4,1,4468.6328092671865,4468.6328092671865,False
FD2,FD,FMO: OSM+ & NAMPT+,fixed FMO coexpression,MX1,1,4246.2004904887135,4246.2004904887135,False
FD2,FD,FMO: OSM+ & NAMPT+,fixed FMO coexpression,PADI4,1,1666.1041106251976,1666.1041106251976,False
FD2,FD,FMO: OSM+ & NAMPT+,fixed FMO coexpression,NAMPT,1,562.9859743260154,562.9859743260154,False
FD2,FD,FMO: OSM+ & NAMPT+,fixed FMO coexpression,CD177,1,-25130.005954558026,-25130.005954558026,False
FD2,FD,FMO: OSM+ & NAMPT+,fixed FMO coexpression,CD11b,1,14130.78371955036,14130.78371955036,False
FD2,FD,FMO: OSM+ & NAMPT+,fixed FMO coexpression,CD45,1,18603.555880162243,18603.555880162243,False
FD2,FD,FMO: OSM+ & NAMPT+,fixed FMO coexpression,Ly6G,1,43777.5738233853,43777.5738233853,False
FD2,FD,FMO: OSM+ & NAMPT+,fixed FMO coexpression,F4/80,1,6049.236970773653,6049.236970773653,False
FD2,FD,FMO: PADI4+ & MX1+,fixed FMO coexpression,OSM,0,,,False
FD2,FD,FMO: PADI4+ & MX1+,fixed FMO coexpression,CXCR4,0,,,False
FD2,FD,FMO: PADI4+ & MX1+,fixed FMO coexpression,MX1,0,,,False
FD2,FD,FMO: PADI4+ & MX1+,fixed FMO coexpression,PADI4,0,,,False
FD2,FD,FMO: PADI4+ & MX1+,fixed FMO coexpression,NAMPT,0,,,False
FD2,FD,FMO: PADI4+ & MX1+,fixed FMO coexpression,CD177,0,,,False
FD2,FD,FMO: PADI4+ & MX1+,fixed FMO coexpression,CD11b,0,,,False
FD2,FD,FMO: PADI4+ & MX1+,fixed FMO coexpression,CD45,0,,,False
FD2,FD,FMO: PADI4+ & MX1+,fixed FMO coexpression,Ly6G,0,,,False
FD2,FD,FMO: PADI4+ & MX1+,fixed FMO coexpression,F4/80,0,,,False
FD2,FD,FMO: PADI4+ & NAMPT+,fixed FMO coexpression,OSM,0,,,False
FD2,FD,FMO: PADI4+ & NAMPT+,fixed FMO coexpression,CXCR4,0,,,False
FD2,FD,FMO: PADI4+ & NAMPT+,fixed FMO coexpression,MX1,0,,,False
FD2,FD,FMO: PADI4+ & NAMPT+,fixed FMO coexpression,PADI4,0,,,False
FD2,FD,FMO: PADI4+ & NAMPT+,fixed FMO coexpression,NAMPT,0,,,False
FD2,FD,FMO: PADI4+ & NAMPT+,fixed FMO coexpression,CD177,0,,,False
FD2,FD,FMO: PADI4+ & NAMPT+,fixed FMO coexpression,CD11b,0,,,False
FD2,FD,FMO: PADI4+ & NAMPT+,fixed FMO coexpression,CD45,0,,,False
FD2,FD,FMO: PADI4+ & NAMPT+,fixed FMO coexpression,Ly6G,0,,,False
FD2,FD,FMO: PADI4+ & NAMPT+,fixed FMO coexpression,F4/80,0,,,False
FD2,FD,FMO: MX1+ & NAMPT+,fixed FMO coexpression,OSM,6,10562.629024396098,11565.69430414124,False
FD2,FD,FMO: MX1+ & NAMPT+,fixed FMO coexpression,CXCR4,6,3709.620408142743,3587.2123783503407,False
FD2,FD,FMO: MX1+ & NAMPT+,fixed FMO coexpression,MX1,6,6802.165383013356,22089.963017847007,False
FD2,FD,FMO: MX1+ & NAMPT+,fixed FMO coexpression,PADI4,6,10752.84738313821,10171.746021340625,False
FD2,FD,FMO: MX1+ & NAMPT+,fixed FMO coexpression,NAMPT,6,819.7951609345706,2073.341764489239,False
FD2,FD,FMO: MX1+ & NAMPT+,fixed FMO coexpression,CD177,6,-20023.99824632618,-19530.54052669941,False
FD2,FD,FMO: MX1+ & NAMPT+,fixed FMO coexpression,CD11b,6,4914.501468905843,6800.7566828891395,False
FD2,FD,FMO: MX1+ & NAMPT+,fixed FMO coexpression,CD45,6,29227.463601053285,27721.575684149455,False
FD2,FD,FMO: MX1+ & NAMPT+,fixed FMO coexpression,Ly6G,6,13221.675605458637,15140.460658053453,False
FD2,FD,FMO: MX1+ & NAMPT+,fixed FMO coexpression,F4/80,6,556.8119070680041,1816.3011254209057,False
FD2,FD,F4/80 gate overlap,gate overlap,OSM,16,-33035.333316680364,-66235.02338651239,False
FD2,FD,F4/80 gate overlap,gate overlap,CXCR4,16,1543.2889814481575,3547.61304750339,False
FD2,FD,F4/80 gate overlap,gate overlap,MX1,16,-7322.972084376923,-14065.81791998419,False
FD2,FD,F4/80 gate overlap,gate overlap,PADI4,16,4687.896006064894,8708.346613009646,False
FD2,FD,F4/80 gate overlap,gate overlap,NAMPT,16,-473.87767022715707,-1066.8698744978467,False
FD2,FD,F4/80 gate overlap,gate overlap,CD177,16,-1084.2649809938293,6153.242465967467,False
FD2,FD,F4/80 gate overlap,gate overlap,CD11b,16,33332.8281735753,55845.3652828736,False
FD2,FD,F4/80 gate overlap,gate overlap,CD45,16,20060.789658041213,33957.88261345618,False
FD2,FD,F4/80 gate overlap,gate overlap,Ly6G,16,23938.324682808074,23720.485966989814,False
FD2,FD,F4/80 gate overlap,gate overlap,F4/80,16,13663.068302595468,16977.826069690145,False
FD2,FD,Outside F4/80 gate,gate overlap,OSM,96,4661.844802147227,-18110.739767263465,True
FD2,FD,Outside F4/80 gate,gate overlap,CXCR4,96,2003.1332318042114,1888.859655141201,True
FD2,FD,Outside F4/80 gate,gate overlap,MX1,96,1829.9459191998303,-1939.4342434983798,True
FD2,FD,Outside F4/80 gate,gate overlap,PADI4,96,3312.315614580605,3767.029033077986,True
FD2,FD,Outside F4/80 gate,gate overlap,NAMPT,96,187.7544592198975,-41.602382831122185,True
FD2,FD,Outside F4/80 gate,gate overlap,CD177,96,-7639.375285750142,-548.3964177548763,True
FD2,FD,Outside F4/80 gate,gate overlap,CD11b,96,9399.951322957942,19860.765279032104,True
FD2,FD,Outside F4/80 gate,gate overlap,CD45,96,13155.569960744133,15416.114549852971,True
FD2,FD,Outside F4/80 gate,gate overlap,Ly6G,96,15275.593869450822,19347.951228906186,True
FD2,FD,Outside F4/80 gate,gate overlap,F4/80,96,3964.120644927012,4386.101640201891,True
FD4,FD,All neutrophils,total,OSM,640,-19552.157494699626,-37492.32725930009,True
FD4,FD,All neutrophils,total,CXCR4,640,286.37258674771084,671.7656383107905,True
FD4,FD,All neutrophils,total,MX1,640,-4155.020332722468,-7028.889584826134,True
FD4,FD,All neutrophils,total,PADI4,640,510.4792678393875,621.971315819211,True
FD4,FD,All neutrophils,total,NAMPT,640,-16.591832872057783,-46.81806392237807,True
FD4,FD,All neutrophils,total,CD177,640,-609.1098887415703,9503.955012000539,True
FD4,FD,All neutrophils,total,CD11b,640,13425.387913816674,21363.763791260873,True
FD4,FD,All neutrophils,total,CD45,640,15179.796594707332,19309.37197777584,True
FD4,FD,All neutrophils,total,Ly6G,640,19583.95909071907,33300.51949010526,True
FD4,FD,All neutrophils,total,F4/80,640,3977.319565170647,4447.888695737313,True
FD4,FD,Saved: cd177+ all neutrophil,saved gate,OSM,279,-65383.8788295256,-79193.10506840021,True
FD4,FD,Saved: cd177+ all neutrophil,saved gate,CXCR4,279,-1145.1747760247565,-1013.0178753763244,True
FD4,FD,Saved: cd177+ all neutrophil,saved gate,MX1,279,-14590.828733973194,-17159.812929679378,True
FD4,FD,Saved: cd177+ all neutrophil,saved gate,PADI4,279,-842.9527175450397,-1091.583107441297,True
FD4,FD,Saved: cd177+ all neutrophil,saved gate,NAMPT,279,-576.1376944489776,-643.4517691735897,True
FD4,FD,Saved: cd177+ all neutrophil,saved gate,CD177,279,21596.07373776032,29689.783748713377,True
FD4,FD,Saved: cd177+ all neutrophil,saved gate,CD11b,279,23803.81056130145,30198.887462127164,True
FD4,FD,Saved: cd177+ all neutrophil,saved gate,CD45,279,15178.449182828559,18785.708368104013,True
FD4,FD,Saved: cd177+ all neutrophil,saved gate,Ly6G,279,43886.57471129598,53480.242225515794,True
FD4,FD,Saved: cd177+ all neutrophil,saved gate,F4/80,279,5160.051928051635,6451.858431697841,True
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,OSM,29,-73219.57423505661,-66265.69815654699,True
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,CXCR4,29,3122.184849346896,5406.7921539797135,True
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,MX1,29,-16908.859585618255,-15158.252744123534,True
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,PADI4,29,-25.48921820236112,-59.30773109944669,True
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,NAMPT,29,-594.2203368568325,-407.7278987021077,True
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,CD177,29,13433.45698110488,18121.09398499578,True
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,CD11b,29,43041.71021009411,41038.77400577551,True
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,CD45,29,13117.051289427529,17260.789721527774,True
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,Ly6G,29,42290.33416999817,51486.76045784736,True
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,F4/80,29,9525.504166832146,9615.794748602606,True
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,OSM,11,-63932.36033339973,-65132.015368245164,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,CXCR4,11,4961.9929793956135,4711.668658434255,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,MX1,11,-14953.68162567573,-14777.61048834491,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,PADI4,11,3047.3836030619264,3362.7025610216847,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,NAMPT,11,-514.7943534087358,-437.7752792034117,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,CD177,11,11931.591358706299,14055.36449131164,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,CD11b,11,43041.71021009411,36358.46417074901,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,CD45,11,13523.677776127466,18381.561786417227,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,Ly6G,11,38120.21184613148,40331.9211424588,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,F4/80,11,11415.746994279607,11522.251048554412,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,OSM,0,,,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,CXCR4,0,,,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,MX1,0,,,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,PADI4,0,,,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,NAMPT,0,,,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,CD177,0,,,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,CD11b,0,,,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,CD45,0,,,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,Ly6G,0,,,False
FD4,FD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,F4/80,0,,,False
FD4,FD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,OSM,1,-94829.41280004094,-94829.41280004094,False
FD4,FD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,CXCR4,1,-221.96728216423614,-221.96728216423614,False
FD4,FD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,MX1,1,1717.0182848694556,1717.0182848694556,False
FD4,FD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,PADI4,1,8851.64660139198,8851.64660139198,False
FD4,FD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,NAMPT,1,-649.4425837271949,-649.4425837271949,False
FD4,FD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,CD177,1,5714.861574422963,5714.861574422963,False
FD4,FD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,CD11b,1,85257.7565930377,85257.7565930377,False
FD4,FD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,CD45,1,85168.36105679437,85168.36105679437,False
FD4,FD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,Ly6G,1,22560.183652218282,22560.183652218282,False
FD4,FD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,F4/80,1,12433.596061893038,12433.596061893038,False
FD4,FD,Saved: cd177+ all neutrophil/padi4+,saved gate,OSM,86,-55872.176038653226,-62076.087210334306,True
FD4,FD,Saved: cd177+ all neutrophil/padi4+,saved gate,CXCR4,86,-294.4242316006947,-151.64735580559042,True
FD4,FD,Saved: cd177+ all neutrophil/padi4+,saved gate,MX1,86,-11496.770816403667,-13089.190448261188,True
FD4,FD,Saved: cd177+ all neutrophil/padi4+,saved gate,PADI4,86,1777.7480153566116,2521.221798438887,True
FD4,FD,Saved: cd177+ all neutrophil/padi4+,saved gate,NAMPT,86,-453.3388859034526,-393.95317980437994,True
FD4,FD,Saved: cd177+ all neutrophil/padi4+,saved gate,CD177,86,11894.231065762839,15521.9675713922,True
FD4,FD,Saved: cd177+ all neutrophil/padi4+,saved gate,CD11b,86,21267.8151974578,26844.72102109845,True
FD4,FD,Saved: cd177+ all neutrophil/padi4+,saved gate,CD45,86,16449.433049878462,21978.12060138818,True
FD4,FD,Saved: cd177+ all neutrophil/padi4+,saved gate,Ly6G,86,37975.36658364032,50520.334104493864,True
FD4,FD,Saved: cd177+ all neutrophil/padi4+,saved gate,F4/80,86,6342.2557717640175,8057.641272482542,True
FD4,FD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,OSM,16,-46025.93407023215,-49318.28711289281,False
FD4,FD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,CXCR4,16,-194.77450500753793,157.5291618029672,False
FD4,FD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,MX1,16,-8839.031482505476,-8774.36852874414,False
FD4,FD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,PADI4,16,3682.58412384471,4344.280630919428,False
FD4,FD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,NAMPT,16,-405.2247168941268,-189.68641416826068,False
FD4,FD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,CD177,16,6487.857878937932,8200.109187931039,False
FD4,FD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,CD11b,16,19947.153227795498,25808.646306618684,False
FD4,FD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,CD45,16,21289.662465200454,28055.781591452054,False
FD4,FD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,Ly6G,16,19524.742789923912,32771.7244589813,False
FD4,FD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,F4/80,16,6819.532230842914,9443.166585971729,False
FD4,FD,Saved: cd177- all neutrophils,saved gate,OSM,310,-2524.528299648461,-3165.5614482150845,True
FD4,FD,Saved: cd177- all neutrophils,saved gate,CXCR4,310,1302.3275362546842,2103.7018536498535,True
FD4,FD,Saved: cd177- all neutrophils,saved gate,MX1,310,234.16475331050424,1509.9340351965839,True
FD4,FD,Saved: cd177- all neutrophils,saved gate,PADI4,310,1550.9659637877435,2005.145860420643,True
FD4,FD,Saved: cd177- all neutrophils,saved gate,NAMPT,310,210.28359130573105,453.1609236554954,True
FD4,FD,Saved: cd177- all neutrophils,saved gate,CD177,310,-5808.903216671895,-7227.123055910085,True
FD4,FD,Saved: cd177- all neutrophils,saved gate,CD11b,310,10087.302727643364,14206.32202853919,True
FD4,FD,Saved: cd177- all neutrophils,saved gate,CD45,310,15556.320750853192,20279.714711734745,True
FD4,FD,Saved: cd177- all neutrophils,saved gate,Ly6G,310,10931.821575015074,18013.87310709179,True
FD4,FD,Saved: cd177- all neutrophils,saved gate,F4/80,310,2819.59574197814,2684.0304743684196,True
FD4,FD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,OSM,63,11740.583942940933,13387.389525312852,True
FD4,FD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,CXCR4,63,2233.7688460113272,3193.0469066985947,True
FD4,FD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,MX1,63,4171.179635928612,9419.664074517312,True
FD4,FD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,PADI4,63,610.155909890835,910.4290781482176,True
FD4,FD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,NAMPT,63,504.14891485259375,747.9623653476673,True
