DonorID,ConditionCode,program,value,cells,population,version
Donor6,UF,Oxidative_burst,0.0524940068539722,323,Resolved; >=100 genes,identity_markers_removed
Donor1,UF,Oxidative_burst,0.113630623995283,126,Resolved; >=100 genes,identity_markers_removed
Donor1,UN,Oxidative_burst,0.0959531076305126,86,Resolved; >=100 genes,identity_markers_removed
Donor5,UF,Oxidative_burst,0.285638562834992,25,Resolved; >=100 genes,identity_markers_removed
Donor6,UN,Oxidative_burst,0.0617626113574169,51,Resolved; >=100 genes,identity_markers_removed
Donor5,UN,Oxidative_burst,0.364502010474181,24,Resolved; >=100 genes,identity_markers_removed
Donor4,UD,Oxidative_burst,0.171006509673405,1835,Resolved; >=100 genes,identity_markers_removed
Donor4,UA5,Oxidative_burst,0.205624982929973,1568,Resolved; >=100 genes,identity_markers_removed
Donor5,UD,Oxidative_burst,-0.0827344601268747,1119,Resolved; >=100 genes,identity_markers_removed
Donor2,UD,Oxidative_burst,-0.0876917493615391,874,Resolved; >=100 genes,identity_markers_removed
Donor3,UA5,Oxidative_burst,0.154879338469732,2043,Resolved; >=100 genes,identity_markers_removed
Donor2,UA5,Oxidative_burst,-0.0463248890780722,876,Resolved; >=100 genes,identity_markers_removed
Donor6,UD,Oxidative_burst,-0.116222081155091,455,Resolved; >=100 genes,identity_markers_removed
Donor1,UA5,Oxidative_burst,-0.0448368991750155,1307,Resolved; >=100 genes,identity_markers_removed
Donor3,UD,Oxidative_burst,0.0709039073500376,1499,Resolved; >=100 genes,identity_markers_removed
Donor6,UA5,Oxidative_burst,-0.159490820895513,498,Resolved; >=100 genes,identity_markers_removed
Donor1,UD,Oxidative_burst,0.0533154533805635,191,Resolved; >=100 genes,identity_markers_removed
Donor5,UA5,Oxidative_burst,0.0464039363807557,4,Resolved; >=100 genes,identity_markers_removed
Donor4,CF,Oxidative_burst,0.217615658748128,2817,Resolved; >=100 genes,identity_markers_removed
Donor3,NA5,Oxidative_burst,0.214002143197703,3826,Resolved; >=100 genes,identity_markers_removed
Donor2,NA5,Oxidative_burst,0.0645019074560714,996,Resolved; >=100 genes,identity_markers_removed
Donor5,NA5,Oxidative_burst,0.066515263816187,2164,Resolved; >=100 genes,identity_markers_removed
Donor3,CF,Oxidative_burst,0.238095389650231,3316,Resolved; >=100 genes,identity_markers_removed
Donor6,CF,Oxidative_burst,0.0216205424587677,1091,Resolved; >=100 genes,identity_markers_removed
Donor1,CF,Oxidative_burst,0.0742477014454021,1097,Resolved; >=100 genes,identity_markers_removed
Donor4,NA5,Oxidative_burst,0.197921572416656,1557,Resolved; >=100 genes,identity_markers_removed
Donor1,NA5,Oxidative_burst,0.0903791013106777,66,Resolved; >=100 genes,identity_markers_removed
Donor5,CF,Oxidative_burst,0.281425694143446,11,Resolved; >=100 genes,identity_markers_removed
Donor2,CF,Oxidative_burst,-0.0196133437432211,22,Resolved; >=100 genes,identity_markers_removed
Donor6,NA5,Oxidative_burst,1.03848799113541,1,Resolved; >=100 genes,identity_markers_removed
Donor1,N,Phagocytosis,-0.30634441976143,38,Resolved; >=100 genes,identity_markers_removed
Donor6,N,Phagocytosis,-0.288634390696329,584,Resolved; >=100 genes,identity_markers_removed
Donor5,NNAMPT,Phagocytosis,-0.33915045959718,24,Resolved; >=100 genes,identity_markers_removed
Donor2,NNAMPT,Phagocytosis,-0.302544371376987,141,Resolved; >=100 genes,identity_markers_removed
Donor1,NNAMPT,Phagocytosis,-0.279274153438868,43,Resolved; >=100 genes,identity_markers_removed
Donor4,NNAMPT,Phagocytosis,-0.199466799614902,173,Resolved; >=100 genes,identity_markers_removed
Donor4,N,Phagocytosis,-0.182712029552432,177,Resolved; >=100 genes,identity_markers_removed
Donor5,N,Phagocytosis,-0.342943293191955,42,Resolved; >=100 genes,identity_markers_removed
Donor3,N,Phagocytosis,-0.115733721192128,91,Resolved; >=100 genes,identity_markers_removed
Donor3,NNAMPT,Phagocytosis,0.0861839039349733,33,Resolved; >=100 genes,identity_markers_removed
Donor2,N,Phagocytosis,-0.28702728775586,31,Resolved; >=100 genes,identity_markers_removed
Donor6,NNAMPT,Phagocytosis,-0.454996422623812,8,Resolved; >=100 genes,identity_markers_removed
Donor4,UF,Phagocytosis,0.16655683400585,3335,Resolved; >=100 genes,identity_markers_removed
Donor4,UN,Phagocytosis,0.275203137585726,1196,Resolved; >=100 genes,identity_markers_removed
Donor3,UN,Phagocytosis,0.208139675798907,2516,Resolved; >=100 genes,identity_markers_removed
Donor2,UF,Phagocytosis,0.158642298714281,653,Resolved; >=100 genes,identity_markers_removed
Donor3,UF,Phagocytosis,0.19300272867941,2322,Resolved; >=100 genes,identity_markers_removed
Donor2,UN,Phagocytosis,0.125853648605729,418,Resolved; >=100 genes,identity_markers_removed
Donor6,UF,Phagocytosis,0.0926721320923647,323,Resolved; >=100 genes,identity_markers_removed
Donor1,UF,Phagocytosis,0.167851567693492,126,Resolved; >=100 genes,identity_markers_removed
Donor1,UN,Phagocytosis,0.116836684070662,86,Resolved; >=100 genes,identity_markers_removed
Donor5,UF,Phagocytosis,0.27523903048069,25,Resolved; >=100 genes,identity_markers_removed
Donor6,UN,Phagocytosis,0.0889480526021074,51,Resolved; >=100 genes,identity_markers_removed
Donor5,UN,Phagocytosis,0.194033218812732,24,Resolved; >=100 genes,identity_markers_removed
Donor4,UD,Phagocytosis,0.229067763781743,1835,Resolved; >=100 genes,identity_markers_removed
Donor4,UA5,Phagocytosis,0.203643939881266,1568,Resolved; >=100 genes,identity_markers_removed
Donor5,UD,Phagocytosis,-0.0893268663997053,1119,Resolved; >=100 genes,identity_markers_removed
Donor2,UD,Phagocytosis,-0.0840623755739953,874,Resolved; >=100 genes,identity_markers_removed
Donor3,UA5,Phagocytosis,0.187685836038382,2043,Resolved; >=100 genes,identity_markers_removed
Donor2,UA5,Phagocytosis,-0.0415890352965121,876,Resolved; >=100 genes,identity_markers_removed
Donor6,UD,Phagocytosis,-0.142314252238179,455,Resolved; >=100 genes,identity_markers_removed
Donor1,UA5,Phagocytosis,-0.0430222021005883,1307,Resolved; >=100 genes,identity_markers_removed
Donor3,UD,Phagocytosis,0.151918945377785,1499,Resolved; >=100 genes,identity_markers_removed
Donor6,UA5,Phagocytosis,-0.14907157232992,498,Resolved; >=100 genes,identity_markers_removed
Donor1,UD,Phagocytosis,0.0539743930547225,191,Resolved; >=100 genes,identity_markers_removed
Donor5,UA5,Phagocytosis,0.006899782207552,4,Resolved; >=100 genes,identity_markers_removed
Donor4,CF,Phagocytosis,0.325442822212735,2817,Resolved; >=100 genes,identity_markers_removed
Donor3,NA5,Phagocytosis,0.326822731616977,3826,Resolved; >=100 genes,identity_markers_removed
Donor2,NA5,Phagocytosis,0.14119005377311,996,Resolved; >=100 genes,identity_markers_removed
Donor5,NA5,Phagocytosis,0.143791138418752,2164,Resolved; >=100 genes,identity_markers_removed
Donor3,CF,Phagocytosis,0.341480532729444,3316,Resolved; >=100 genes,identity_markers_removed
Donor6,CF,Phagocytosis,0.128783688712064,1091,Resolved; >=100 genes,identity_markers_removed
Donor1,CF,Phagocytosis,0.159056917299335,1097,Resolved; >=100 genes,identity_markers_removed
Donor4,NA5,Phagocytosis,0.322430672499299,1557,Resolved; >=100 genes,identity_markers_removed
Donor1,NA5,Phagocytosis,0.21507271955252,66,Resolved; >=100 genes,identity_markers_removed
Donor5,CF,Phagocytosis,0.30708868151777,11,Resolved; >=100 genes,identity_markers_removed
Donor2,CF,Phagocytosis,0.0527872848176682,22,Resolved; >=100 genes,identity_markers_removed
Donor6,NA5,Phagocytosis,0.730054642684113,1,Resolved; >=100 genes,identity_markers_removed
Donor1,N,Chemotaxis,-0.268896300594111,38,Resolved; >=100 genes,identity_markers_removed
Donor6,N,Chemotaxis,-0.28394490230659,584,Resolved; >=100 genes,identity_markers_removed
Donor5,NNAMPT,Chemotaxis,-0.210327086705427,24,Resolved; >=100 genes,identity_markers_removed
Donor2,NNAMPT,Chemotaxis,-0.297140564618101,141,Resolved; >=100 genes,identity_markers_removed
Donor1,NNAMPT,Chemotaxis,-0.268735870634017,43,Resolved; >=100 genes,identity_markers_removed
Donor4,NNAMPT,Chemotaxis,-0.151610250641171,173,Resolved; >=100 genes,identity_markers_removed
Donor4,N,Chemotaxis,-0.140122154559539,177,Resolved; >=100 genes,identity_markers_removed
Donor5,N,Chemotaxis,-0.313722815202389,42,Resolved; >=100 genes,identity_markers_removed
Donor3,N,Chemotaxis,-0.204170604065901,91,Resolved; >=100 genes,identity_markers_removed
Donor3,NNAMPT,Chemotaxis,0.10484205283089,33,Resolved; >=100 genes,identity_markers_removed
Donor2,N,Chemotaxis,-0.349353043332246,31,Resolved; >=100 genes,identity_markers_removed
Donor6,NNAMPT,Chemotaxis,-0.472314594410381,8,Resolved; >=100 genes,identity_markers_removed
Donor4,UF,Chemotaxis,0.161561527336298,3335,Resolved; >=100 genes,identity_markers_removed
Donor4,UN,Chemotaxis,0.312136107970098,1196,Resolved; >=100 genes,identity_markers_removed
Donor3,UN,Chemotaxis,0.244092557830751,2516,Resolved; >=100 genes,identity_markers_removed
Donor2,UF,Chemotaxis,0.201579428354259,653,Resolved; >=100 genes,identity_markers_removed
Donor3,UF,Chemotaxis,0.202059436323543,2322,Resolved; >=100 genes,identity_markers_removed
Donor2,UN,Chemotaxis,0.218149222619097,418,Resolved; >=100 genes,identity_markers_removed
Donor6,UF,Chemotaxis,0.15032857883679,323,Resolved; >=100 genes,identity_markers_removed
Donor1,UF,Chemotaxis,0.169310606835082,126,Resolved; >=100 genes,identity_markers_removed
Donor1,UN,Chemotaxis,0.20496689684837,86,Resolved; >=100 genes,identity_markers_removed
Donor5,UF,Chemotaxis,0.317555155260632,25,Resolved; >=100 genes,identity_markers_removed
Donor6,UN,Chemotaxis,0.0833879753128423,51,Resolved; >=100 genes,identity_markers_removed
Donor5,UN,Chemotaxis,0.236546365673188,24,Resolved; >=100 genes,identity_markers_removed
Donor4,UD,Chemotaxis,0.220177959215228,1835,Resolved; >=100 genes,identity_markers_removed
Donor4,UA5,Chemotaxis,0.140712541450445,1568,Resolved; >=100 genes,identity_markers_removed
Donor5,UD,Chemotaxis,-0.0723255252036692,1119,Resolved; >=100 genes,identity_markers_removed
Donor2,UD,Chemotaxis,-0.0396879557422575,874,Resolved; >=100 genes,identity_markers_removed
Donor3,UA5,Chemotaxis,0.144792711875246,2043,Resolved; >=100 genes,identity_markers_removed
Donor2,UA5,Chemotaxis,0.000690760332586994,876,Resolved; >=100 genes,identity_markers_removed
Donor6,UD,Chemotaxis,-0.105270889998136,455,Resolved; >=100 genes,identity_markers_removed
Donor1,UA5,Chemotaxis,-0.0138308241492088,1307,Resolved; >=100 genes,identity_markers_removed
Donor3,UD,Chemotaxis,0.112980286531305,1499,Resolved; >=100 genes,identity_markers_removed
Donor6,UA5,Chemotaxis,-0.13267040041656,498,Resolved; >=100 genes,identity_markers_removed
Donor1,UD,Chemotaxis,0.0835446867238853,191,Resolved; >=100 genes,identity_markers_removed
Donor5,UA5,Chemotaxis,-0.0556019513844193,4,Resolved; >=100 genes,identity_markers_removed
Donor4,CF,Chemotaxis,0.252447935006578,2817,Resolved; >=100 genes,identity_markers_removed
Donor3,NA5,Chemotaxis,0.307766841896568,3826,Resolved; >=100 genes,identity_markers_removed
Donor2,NA5,Chemotaxis,0.152721679612099,996,Resolved; >=100 genes,identity_markers_removed
Donor5,NA5,Chemotaxis,0.130211006164219,2164,Resolved; >=100 genes,identity_markers_removed
Donor3,CF,Chemotaxis,0.27786686448873,3316,Resolved; >=100 genes,identity_markers_removed
Donor6,CF,Chemotaxis,0.129473517494905,1091,Resolved; >=100 genes,identity_markers_removed
Donor1,CF,Chemotaxis,0.148843612376049,1097,Resolved; >=100 genes,identity_markers_removed
Donor4,NA5,Chemotaxis,0.29250419863554,1557,Resolved; >=100 genes,identity_markers_removed
Donor1,NA5,Chemotaxis,0.263273639197881,66,Resolved; >=100 genes,identity_markers_removed
Donor5,CF,Chemotaxis,0.208458780622764,11,Resolved; >=100 genes,identity_markers_removed
Donor2,CF,Chemotaxis,0.0748511156510175,22,Resolved; >=100 genes,identity_markers_removed
Donor6,NA5,Chemotaxis,0.209170161290075,1,Resolved; >=100 genes,identity_markers_removed
Donor1,N,OSM_inflammation,-0.181193020837303,38,Resolved; >=100 genes,identity_markers_removed
Donor6,N,OSM_inflammation,-0.269567777930818,584,Resolved; >=100 genes,identity_markers_removed
Donor5,NNAMPT,OSM_inflammation,-0.240044322984275,24,Resolved; >=100 genes,identity_markers_removed
Donor2,NNAMPT,OSM_inflammation,-0.294997594750756,141,Resolved; >=100 genes,identity_markers_removed
Donor1,NNAMPT,OSM_inflammation,-0.286903683748766,43,Resolved; >=100 genes,identity_markers_removed
Donor4,NNAMPT,OSM_inflammation,-0.237164414696095,173,Resolved; >=100 genes,identity_markers_removed
Donor4,N,OSM_inflammation,-0.119963703114896,177,Resolved; >=100 genes,identity_markers_removed
Donor5,N,OSM_inflammation,-0.306147532744532,42,Resolved; >=100 genes,identity_markers_removed
Donor3,N,OSM_inflammation,-0.0794736283956781,91,Resolved; >=100 genes,identity_markers_removed
Donor3,NNAMPT,OSM_inflammation,-0.0110138382592831,33,Resolved; >=100 genes,identity_markers_removed
Donor2,N,OSM_inflammation,-0.247378395149539,31,Resolved; >=100 genes,identity_markers_removed
Donor6,NNAMPT,OSM_inflammation,-0.31309583432296,8,Resolved; >=100 genes,identity_markers_removed
Donor4,UF,OSM_inflammation,0.377555055863256,3335,Resolved; >=100 genes,identity_markers_removed
Donor4,UN,OSM_inflammation,0.197135608132975,1196,Resolved; >=100 genes,identity_markers_removed
Donor3,UN,OSM_inflammation,0.178647495862818,2516,Resolved; >=100 genes,identity_markers_removed
Donor2,UF,OSM_inflammation,0.114099983835192,653,Resolved; >=100 genes,identity_markers_removed
Donor3,UF,OSM_inflammation,0.311908179776729,2322,Resolved; >=100 genes,identity_markers_removed
Donor2,UN,OSM_inflammation,0.135656658235095,418,Resolved; >=100 genes,identity_markers_removed
Donor6,UF,OSM_inflammation,0.123551210004378,323,Resolved; >=100 genes,identity_markers_removed
Donor1,UF,OSM_inflammation,0.133147407657391,126,Resolved; >=100 genes,identity_markers_removed
Donor1,UN,OSM_inflammation,0.0949147779877154,86,Resolved; >=100 genes,identity_markers_removed
Donor5,UF,OSM_inflammation,0.0309974278564516,25,Resolved; >=100 genes,identity_markers_removed
Donor6,UN,OSM_inflammation,0.0269290530296482,51,Resolved; >=100 genes,identity_markers_removed
Donor5,UN,OSM_inflammation,0.100343622221506,24,Resolved; >=100 genes,identity_markers_removed
Donor4,UD,OSM_inflammation,0.262331440448196,1835,Resolved; >=100 genes,identity_markers_removed
Donor4,UA5,OSM_inflammation,0.322208815903859,1568,Resolved; >=100 genes,identity_markers_removed
Donor5,UD,OSM_inflammation,-0.000830391744301533,1119,Resolved; >=100 genes,identity_markers_removed
Donor2,UD,OSM_inflammation,-0.0262285942939967,874,Resolved; >=100 genes,identity_markers_removed
Donor3,UA5,OSM_inflammation,0.283627627733183,2043,Resolved; >=100 genes,identity_markers_removed
Donor2,UA5,OSM_inflammation,0.0422668070561936,876,Resolved; >=100 genes,identity_markers_removed
Donor6,UD,OSM_inflammation,-0.053673967273278,455,Resolved; >=100 genes,identity_markers_removed
Donor1,UA5,OSM_inflammation,0.0517011020410002,1307,Resolved; >=100 genes,identity_markers_removed
Donor3,UD,OSM_inflammation,0.155774041238076,1499,Resolved; >=100 genes,identity_markers_removed
Donor6,UA5,OSM_inflammation,-0.0965803736157161,498,Resolved; >=100 genes,identity_markers_removed
Donor1,UD,OSM_inflammation,0.00751358620761886,191,Resolved; >=100 genes,identity_markers_removed
Donor5,UA5,OSM_inflammation,-0.133721464204048,4,Resolved; >=100 genes,identity_markers_removed
Donor4,CF,OSM_inflammation,0.246667543597781,2817,Resolved; >=100 genes,identity_markers_removed
Donor3,NA5,OSM_inflammation,0.225613432058516,3826,Resolved; >=100 genes,identity_markers_removed
Donor2,NA5,OSM_inflammation,0.0549262198609391,996,Resolved; >=100 genes,identity_markers_removed
Donor5,NA5,OSM_inflammation,0.0652044948875771,2164,Resolved; >=100 genes,identity_markers_removed
Donor3,CF,OSM_inflammation,0.296143074384819,3316,Resolved; >=100 genes,identity_markers_removed
Donor6,CF,OSM_inflammation,0.0217939224351698,1091,Resolved; >=100 genes,identity_markers_removed
Donor1,CF,OSM_inflammation,0.0430539771680004,1097,Resolved; >=100 genes,identity_markers_removed
Donor4,NA5,OSM_inflammation,0.193636652390124,1557,Resolved; >=100 genes,identity_markers_removed
Donor1,NA5,OSM_inflammation,0.0759877044593955,66,Resolved; >=100 genes,identity_markers_removed
