"cell","UMAP1","UMAP2","condition","state","patient","lineage"
"SAM24406430_529311",-0.174241615502886,-2.1623576781075,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_361040",0.643922017843671,-2.59693848102498,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_85192",4.00440338435883,2.37550498039318,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_192787",-0.303816868035845,-1.61624609439778,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_414353",1.61438100221867,5.44631041080547,"Inflamed UC","Activated crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_424959",1.66029350641484,2.71078027278972,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_506196",-3.00461108800655,-1.56860100238728,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_105139",0.993663476736494,-2.45195733516621,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_848783",6.24493138674016,-2.75198422878193,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_801187",1.76538126352543,5.0857690671165,"Inflamed UC","Activated crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_62051",-0.908743931024127,-2.95021068065571,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_314666",-1.42681701299434,0.827004382916216,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_568458",1.90739409807438,1.94776905567241,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_349079",2.23818104151005,1.84469975025249,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_730446",4.62297629001851,-2.3651198050301,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_633071",-1.42264516469722,-2.44880448787617,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_621626",5.19181053522343,-1.48892699687886,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_835597",5.68796222093815,-2.53073917835164,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_134481",-0.485086513726763,-2.46083485095906,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_113846",-1.17180020925289,-2.7249728342812,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_12951",-1.51551301595455,0.59880496428204,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_726799",-2.97560269948726,0.0437690118033927,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_364505",2.03516833666081,2.68072021991802,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_75880",4.42667128327603,-1.26556133239674,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_815561",5.9326556194138,-2.10617433994221,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_832108",-0.61300904866939,-2.73872505634236,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_495713",6.11120300176854,0.241201947041277,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_690448",2.0557207334351,3.41033161670757,"Inflamed UC","Activated crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_569749",5.87060146215672,-0.943611254386183,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_155961",-4.43744952794795,-5.48005544155049,"Inflamed UC","Crypt-bottom fibroblast","P008","Fibroblast"
"SAM24406430_598365",5.48120038393254,-1.98514591663289,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_722138",4.99145625713582,-1.39319764583516,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_588117",1.31177132013554,2.11718178779674,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_471039",0.713489698202558,-2.07894836872029,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_567397",4.69503866317982,-1.35613070934224,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_537175",-4.69841201421504,-5.25224315135884,"Inflamed UC","Crypt-bottom fibroblast","P008","Fibroblast"
"SAM24406430_855449",1.20059029939885,3.12884367496562,"Inflamed UC","Activated crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_603568",-1.89349324819332,1.49896211416316,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_857304",1.49047987344975,-0.329716434172865,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_76329",4.59370584967846,-0.576134075812574,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_371141",-2.04820687886959,1.30645597965312,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_616731",6.04959623697514,-2.614796986274,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_303679",3.02574424627537,3.02724517376018,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_852302",3.48367832782979,2.51236666233135,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_409185",-0.990417076318316,0.721847633429293,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_684487",2.14951734426732,2.39605654270244,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_82868",-1.29656942006832,1.38629497081829,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_22263",-1.7195306551147,1.04109815747333,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_366124",-1.31586988088375,1.29979104787898,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_593575",2.95076887491459,2.57654715568614,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_429743",2.0631510484528,2.27788890392375,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_423079",2.96079962137456,1.60720706970287,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_741856",-1.90209634420162,1.26599515468669,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_624113",3.58531223419423,1.91183997184825,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_311670",-0.455388141839556,-2.80798517673421,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_640854",-1.28036744710689,-2.49338137119221,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_248111",3.90777385416741,2.70495284587932,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_184046",3.46272687795872,2.3372191289146,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_445246",4.39144371631856,-2.06582700221943,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_418451",6.01980643156285,-2.75751291721272,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_811497",3.14891247633214,2.45273328811717,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_822897",2.59072654131169,3.4241172173698,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_522816",5.04304127577061,-1.27749537437367,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_515247",3.89202809515709,2.49389136821819,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_311497",-1.59670264837032,0.480208004422907,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_177495",3.50732456329579,1.74535347015453,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_7034",4.69011323335881,-0.916857947997328,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_35026",2.87929873350377,2.09140754730297,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_818122",2.82871513250584,1.57932073862148,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_170044",2.82920055273289,1.40317661554408,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_381285",2.80935244444127,3.01078451664043,"Inflamed UC","Activated crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_330455",-1.47839076635127,1.21403569967342,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24406430_508674",4.87774889353032,-1.02355312316823,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_811300",2.45107166651005,3.1260362961967,"Inflamed UC","Resting crypt-top fibroblast","P008","Fibroblast"
"SAM24406430_361731",4.75543247345204,-0.907706131629225,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_17783",4.72467141035313,-0.733480086020704,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_378958",4.98780672434086,-0.815712799720045,"Inflamed UC","Inflammatory fibroblast","P008","Fibroblast"
"SAM24406430_54928",-1.8586531412292,0.564938666828398,"Inflamed UC","LP fibroblast","P008","Fibroblast"
"SAM24409577_698080",6.23182051065678,0.365316818066363,"Uninflamed UC","Resting crypt-top fibroblast","P010","Fibroblast"
"SAM24409577_51343",-4.23444659826045,-0.650542607001539,"Uninflamed UC","LP fibroblast","P010","Fibroblast"
"SAM24409577_488086",-5.98532493230586,-1.60698067157673,"Uninflamed UC","LP fibroblast","P010","Fibroblast"
"SAM24409577_313490",4.2218012157392,3.09019459278179,"Uninflamed UC","Resting crypt-top fibroblast","P010","Fibroblast"
"SAM24409577_811135",0.929886268408247,3.46658314258647,"Uninflamed UC","Activated crypt-top fibroblast","P010","Fibroblast"
"SAM24409577_851079",-1.98399503347164,-1.3138754269402,"Uninflamed UC","LP fibroblast","P010","Fibroblast"
"SAM24409577_738344",0.659251378805585,4.19716871769023,"Uninflamed UC","Activated crypt-top fibroblast","P010","Fibroblast"
"SAM24409577_616884",-3.31692369100337,1.1166035929401,"Uninflamed UC","LP fibroblast","P010","Fibroblast"
"SAM24409577_655908",-2.35719354268794,-2.28059135883259,"Uninflamed UC","LP fibroblast","P010","Fibroblast"
