"cell","UMAP1","UMAP2","condition","state","patient","lineage"
"SAM24417581_811149",-1.40419328487576,-3.60984255035367,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_765722",-2.69916636026563,2.17211436073337,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_646645",2.70800798856555,3.08223103324924,"Inflamed UC","Neutrophil OSM","P032","Neutrophil"
"SAM24417581_555335",-0.835178199178589,-5.02719284255948,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_65952",0.214589175813781,-4.23055196960416,"Inflamed UC","Neutrophil PADI4","P032","Neutrophil"
"SAM24417581_654341",0.109121915929901,-1.63108099658932,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_587997",0.6361274095708,1.67790507118259,"Inflamed UC","Neutrophil OSM","P032","Neutrophil"
"SAM24417581_754831",-3.73509151018323,0.610720384521821,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_597648",-2.95310336626233,1.7952921275333,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_418663",-1.48105073249997,1.31954716484104,"Inflamed UC","Neutrophil OSM","P032","Neutrophil"
"SAM24417581_695963",-0.66238843179406,-3.57110525329556,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_141159",-0.27738303220929,-1.57624186237302,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_611705",-1.14050540602864,-4.60001445968594,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_81894",-0.957656125492466,-2.14358640869107,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_230727",-0.375057580835236,-5.0556771870419,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_406801",-2.74469167268933,1.66105293075595,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_864287",-4.15423471010388,-0.136836301879546,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_527168",-2.81339067495526,0.935749757690767,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_457212",-2.48669249094189,-3.67641640861478,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_605881",-3.85792905367078,0.354539621277193,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_117637",-1.07991485572518,3.47560237686191,"Inflamed UC","Neutrophil OSM","P032","Neutrophil"
"SAM24417581_794275",-2.0487464097804,-3.01864625175442,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_71749",-0.315448108083619,-2.2511152144238,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_111414",-4.5926905301875,0.990313756866792,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_538644",-2.90843826807202,-2.55473400314297,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_770894",2.66563313924609,0.671160805626253,"Inflamed UC","Neutrophil OSM","P032","Neutrophil"
"SAM24417581_371711",3.5069622369939,2.0330519561008,"Inflamed UC","Neutrophil PADI4","P032","Neutrophil"
"SAM24417581_685943",-3.71185905016126,1.16436682979617,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_118063",-2.77543360269727,1.8257343653873,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_259389",-3.13631159341992,-0.0676799829765764,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_702059",-3.39382964647473,0.951324928207735,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_404939",-2.42647666013898,-3.41178299148526,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_408509",-1.98849016702832,2.64491843025241,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_553672",-3.39982778108777,-0.380436357454917,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_84567",-3.4133213189906,-0.567000223667881,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_768661",-3.8919635442561,-0.0176686759754625,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_13283",2.47797316037952,0.345680344505647,"Inflamed UC","Neutrophil OSM","P032","Neutrophil"
"SAM24417581_360873",-1.39536774433316,-4.14203644950833,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_565414",-3.52854115045728,0.0653923038676771,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_768948",1.30907982312976,-2.40751792152371,"Inflamed UC","Neutrophil PADI4","P032","Neutrophil"
"SAM24417581_436184",-3.24557096040906,0.717286098404268,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_549638",-1.25486994064511,-2.99491978843655,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_601437",-4.57878691232861,1.5349674109653,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_791547",-1.26653269208134,-0.0980427380367723,"Inflamed UC","Neutrophil PADI4","P032","Neutrophil"
"SAM24417581_750817",-3.22097116983594,0.690907824440339,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_833919",-0.0391762284106144,-1.77759231288876,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_334408",-3.5920973447627,1.98314355651889,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_600860",-1.39877885854901,-2.94404698570218,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_110620",2.28074043714343,0.695807683868745,"Inflamed UC","Neutrophil OSM","P032","Neutrophil"
"SAM24417581_844975",-3.91468030489148,1.05953120033298,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_23408",-2.47289604223431,-3.03242136199917,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_674205",-1.87853056467236,-2.52362204750027,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_471505",-3.14724856889905,-0.672873501078745,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_98680",-0.230390789873017,-0.606640097098013,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_363377",-0.736363130576027,-2.78451777656521,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_23497",-4.5381045965022,-1.5203634615704,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_88979",-0.273425403005494,-2.20651878078427,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_572991",2.40971654378711,2.78398131172214,"Inflamed UC","Neutrophil OSM","P032","Neutrophil"
"SAM24417581_154540",-3.07273274934949,-0.875704419212004,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_512288",-1.98058086908521,3.01160095970187,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_71839",0.0554463239842525,-2.30083395202603,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_134475",-2.58020633733929,-3.36287189681973,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_53302",-2.02127510584058,1.18830727378879,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_298668",-0.1228858259982,-4.56999088485684,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_754022",-3.62963968790234,-0.390585016803404,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_801072",0.016106125944244,1.68396519462619,"Inflamed UC","Neutrophil OSM","P032","Neutrophil"
"SAM24417581_48867",-2.4492875961131,2.5088033560947,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_573028",-0.793343949086083,-1.89451767166104,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_441359",-3.52010733164014,0.460552800102571,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_470690",-3.85423237360181,1.87375401298557,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_110807",-4.18718344247998,0.582105505867341,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_98844",-3.62836200273694,-0.463931884960791,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_834084",-0.831959917164458,-4.04828573425259,"Inflamed UC","Neutrophil lowRNA","P032","Neutrophil"
"SAM24417581_548456",-4.41710144556226,1.23656688968692,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
"SAM24417581_505580",-2.46957999742688,-0.0733444805904833,"Inflamed UC","Neutrophil CXCR4","P032","Neutrophil"
