sample_uid,sample_id,dataset_source,source_batch,source_condition,contrast,contrast_short,condition_label,treatment_status,total_cells,compartment,feature_scope,feature,numerator_cells,denominator_cells,proportion
Merged_a5B1__M19,M19,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6054,Epithelial,Level 3 fraction within compartment,Secretory-absorptive transitional epithelial,1,5893,0.000169692855930765
Merged_a5B1__M19,M19,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6054,Epithelial,Level 3 fraction within compartment,Zg16+ secretory epithelial,4445,5893,0.754284744612252
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Epithelial,Level 3 fraction within compartment,Absorptive-secretory transitional epithelial,4055,26763,0.151515151515152
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Epithelial,Level 3 fraction within compartment,Colonocyte-like epithelial cell,48,26763,0.00179352090572806
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Epithelial,Level 3 fraction within compartment,Enteroendocrine cell,188,26763,0.00702462354743489
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Epithelial,Level 3 fraction within compartment,Enteroendocrine-secretory transitional cell,279,26763,0.0104248402645443
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Epithelial,Level 3 fraction within compartment,IFN-responsive absorptive colonocyte,35,26763,0.00130777566042671
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Epithelial,Level 3 fraction within compartment,IFN/MHC-II-responsive epithelial,5074,26763,0.189590105743003
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Epithelial,Level 3 fraction within compartment,Inflammatory Zg16+ secretory epithelial,422,26763,0.0157680379628592
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Epithelial,Level 3 fraction within compartment,Injury/inflammatory epithelial,32,26763,0.00119568060381871
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Epithelial,Level 3 fraction within compartment,Mature absorptive colonocyte,14183,26763,0.529948062623772
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Epithelial,Level 3 fraction within compartment,Reg4+ deep-crypt secretory epithelial,2101,26763,0.0785039046444719
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Epithelial,Level 3 fraction within compartment,Satb2+ epithelial-like transitional cell,25,26763,0.000934125471733363
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Epithelial,Level 3 fraction within compartment,Secretory-absorptive transitional epithelial,208,26763,0.00777192392482158
Merged_a5B1__M2,M2,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,29338,Epithelial,Level 3 fraction within compartment,Zg16+ secretory epithelial,113,26763,0.0042222471322348
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Epithelial,Level 3 fraction within compartment,Absorptive-secretory transitional epithelial,17,6717,0.00253089176715796
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Epithelial,Level 3 fraction within compartment,Colonocyte-like epithelial cell,7,6717,0.00104213190412386
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Epithelial,Level 3 fraction within compartment,Enteroendocrine cell,5,6717,0.000744379931517046
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Epithelial,Level 3 fraction within compartment,Enteroendocrine-secretory transitional cell,184,6717,0.0273931814798273
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Epithelial,Level 3 fraction within compartment,IFN-responsive absorptive colonocyte,0,6717,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Epithelial,Level 3 fraction within compartment,IFN/MHC-II-responsive epithelial,18,6717,0.00267976775346137
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Epithelial,Level 3 fraction within compartment,Inflammatory Zg16+ secretory epithelial,289,6717,0.0430251600416853
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Epithelial,Level 3 fraction within compartment,Injury/inflammatory epithelial,345,6717,0.0513622152746762
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Epithelial,Level 3 fraction within compartment,Mature absorptive colonocyte,760,6717,0.113145749590591
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Epithelial,Level 3 fraction within compartment,Reg4+ deep-crypt secretory epithelial,37,6717,0.00550841149322614
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Epithelial,Level 3 fraction within compartment,Satb2+ epithelial-like transitional cell,0,6717,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Epithelial,Level 3 fraction within compartment,Secretory-absorptive transitional epithelial,0,6717,0
Merged_a5B1__M20,M20,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,6778,Epithelial,Level 3 fraction within compartment,Zg16+ secretory epithelial,5055,6717,0.752568110763734
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Epithelial,Level 3 fraction within compartment,Absorptive-secretory transitional epithelial,11,4897,0.00224627322850725
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Epithelial,Level 3 fraction within compartment,Colonocyte-like epithelial cell,6,4897,0.00122523994282214
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Epithelial,Level 3 fraction within compartment,Enteroendocrine cell,3,4897,0.000612619971411068
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Epithelial,Level 3 fraction within compartment,Enteroendocrine-secretory transitional cell,120,4897,0.0245047988564427
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Epithelial,Level 3 fraction within compartment,IFN-responsive absorptive colonocyte,0,4897,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Epithelial,Level 3 fraction within compartment,IFN/MHC-II-responsive epithelial,10,4897,0.00204206657137023
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Epithelial,Level 3 fraction within compartment,Inflammatory Zg16+ secretory epithelial,235,4897,0.0479885644272003
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Epithelial,Level 3 fraction within compartment,Injury/inflammatory epithelial,294,4897,0.0600367571982847
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Epithelial,Level 3 fraction within compartment,Mature absorptive colonocyte,531,4897,0.108433734939759
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Epithelial,Level 3 fraction within compartment,Reg4+ deep-crypt secretory epithelial,23,4897,0.00469675311415152
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Epithelial,Level 3 fraction within compartment,Satb2+ epithelial-like transitional cell,0,4897,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Epithelial,Level 3 fraction within compartment,Secretory-absorptive transitional epithelial,0,4897,0
Merged_a5B1__M21,M21,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4938,Epithelial,Level 3 fraction within compartment,Zg16+ secretory epithelial,3664,4897,0.748213191750051
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Epithelial,Level 3 fraction within compartment,Absorptive-secretory transitional epithelial,9,5489,0.00163964292220805
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Epithelial,Level 3 fraction within compartment,Colonocyte-like epithelial cell,7,5489,0.00127527782838404
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Epithelial,Level 3 fraction within compartment,Enteroendocrine cell,2,5489,0.000364365093824012
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Epithelial,Level 3 fraction within compartment,Enteroendocrine-secretory transitional cell,161,5489,0.0293313900528329
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Epithelial,Level 3 fraction within compartment,IFN-responsive absorptive colonocyte,0,5489,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Epithelial,Level 3 fraction within compartment,IFN/MHC-II-responsive epithelial,16,5489,0.00291492075059209
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Epithelial,Level 3 fraction within compartment,Inflammatory Zg16+ secretory epithelial,235,5489,0.0428128985243214
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Epithelial,Level 3 fraction within compartment,Injury/inflammatory epithelial,275,5489,0.0501002004008016
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Epithelial,Level 3 fraction within compartment,Mature absorptive colonocyte,628,5489,0.11441063946074
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Epithelial,Level 3 fraction within compartment,Reg4+ deep-crypt secretory epithelial,29,5489,0.00528329386044817
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Epithelial,Level 3 fraction within compartment,Satb2+ epithelial-like transitional cell,0,5489,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Epithelial,Level 3 fraction within compartment,Secretory-absorptive transitional epithelial,0,5489,0
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Epithelial,Level 3 fraction within compartment,Zg16+ secretory epithelial,4127,5489,0.751867371105848
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Epithelial,Level 3 fraction within compartment,Absorptive-secretory transitional epithelial,192,91182,0.00210567875238534
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Epithelial,Level 3 fraction within compartment,Colonocyte-like epithelial cell,98,91182,0.00107477352986335
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Epithelial,Level 3 fraction within compartment,Enteroendocrine cell,84,91182,0.000921234454168586
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Epithelial,Level 3 fraction within compartment,Enteroendocrine-secretory transitional cell,2050,91182,0.0224825075124476
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Epithelial,Level 3 fraction within compartment,IFN-responsive absorptive colonocyte,1,91182,1.09670768353403e-05
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Epithelial,Level 3 fraction within compartment,IFN/MHC-II-responsive epithelial,206,91182,0.0022592178280801
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Epithelial,Level 3 fraction within compartment,Inflammatory Zg16+ secretory epithelial,4439,91182,0.0486828540720756
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Epithelial,Level 3 fraction within compartment,Injury/inflammatory epithelial,5762,91182,0.0631922967252309
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Epithelial,Level 3 fraction within compartment,Mature absorptive colonocyte,11948,91182,0.131034634028646
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Epithelial,Level 3 fraction within compartment,Reg4+ deep-crypt secretory epithelial,610,91182,0.00668991686955759
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Epithelial,Level 3 fraction within compartment,Satb2+ epithelial-like transitional cell,1,91182,1.09670768353403e-05
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Epithelial,Level 3 fraction within compartment,Secretory-absorptive transitional epithelial,1,91182,1.09670768353403e-05
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Epithelial,Level 3 fraction within compartment,Zg16+ secretory epithelial,65790,91182,0.721523984997039
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Epithelial,Level 3 fraction within compartment,Absorptive-secretory transitional epithelial,12,4859,0.00246964395966248
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Epithelial,Level 3 fraction within compartment,Colonocyte-like epithelial cell,7,4859,0.00144062564313645
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Epithelial,Level 3 fraction within compartment,Enteroendocrine cell,4,4859,0.000823214653220827
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Epithelial,Level 3 fraction within compartment,Enteroendocrine-secretory transitional cell,143,4859,0.0294299238526446
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Epithelial,Level 3 fraction within compartment,IFN-responsive absorptive colonocyte,0,4859,0
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Epithelial,Level 3 fraction within compartment,IFN/MHC-II-responsive epithelial,7,4859,0.00144062564313645
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Epithelial,Level 3 fraction within compartment,Inflammatory Zg16+ secretory epithelial,269,4859,0.0553611854291006
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Epithelial,Level 3 fraction within compartment,Injury/inflammatory epithelial,322,4859,0.0662687795842766
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Epithelial,Level 3 fraction within compartment,Mature absorptive colonocyte,509,4859,0.10475406462235
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Epithelial,Level 3 fraction within compartment,Reg4+ deep-crypt secretory epithelial,25,4859,0.00514509158263017
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Epithelial,Level 3 fraction within compartment,Satb2+ epithelial-like transitional cell,0,4859,0
